epoch,train_loss,val_loss,learning_rate,training_time
118,0.04157439989570573,0.029304560128484387,0.001,0.7971868515014648
119,0.04149513116284335,0.029341597335067932,0.001,0.7791481018066406
120,0.041505544035732506,0.029371964315041035,0.001,0.8960566520690918
121,0.04141855589056231,0.02931079738487122,0.001,0.7411148548126221
122,0.041341338580381526,0.029482103426776478,0.001,0.7910771369934082
123,0.04146973972765253,0.029315448287104588,0.001,0.7501142024993896
124,0.041382476842579494,0.029302589332991777,0.001,0.7848646640777588
125,0.04163633453368573,0.02932574412050529,0.001,0.7974069118499756
126,0.04132857486161776,0.029190931599136535,0.001,0.7727358341217041
127,0.04123908458730783,0.02954890869972535,0.001,0.7266747951507568
128,0.04136650105357551,0.029402026418226337,0.001,0.7800400257110596
129,0.0415855051572468,0.029235278265723207,0.001,0.7652950286865234
130,0.041488577111825506,0.029330111201897244,0.001,0.9467136859893799
131,0.04141931143688178,0.029310225951561346,0.001,0.8528976440429688
132,0.041367303787102544,0.029304800064771742,0.001,0.8134901523590088
133,0.04128014763072122,0.029210469544585126,0.001,0.790571928024292
134,0.041400071230078404,0.029261425492480887,0.001,0.7872085571289062
135,0.04092730090923195,0.02925483199345141,0.001,0.8024251461029053
136,0.041490566111051744,0.02928623740812123,0.001,0.8002033233642578
137,0.04159990111068972,0.029345457871943273,0.001,0.7792797088623047
138,0.04131812475972204,0.02942839764838698,0.001,0.8009982109069824
139,0.04108321266611124,0.029278670319702233,0.001,0.7753324508666992
140,0.04149610353963934,0.029357830643249212,0.001,0.7397177219390869
141,0.04118543111425592,0.029502802788198983,0.001,0.7929003238677979
142,0.04140023023853555,0.029335768231520672,0.001,0.7817592620849609
143,0.04124835778242983,0.029396582456079103,0.001,0.8137779235839844
144,0.04123237610959376,0.029331728154884974,0.001,0.801966667175293
145,0.041528255423938364,0.029390384321143583,0.001,0.8726325035095215
146,0.04141876705172679,0.02900595270109578,0.001,0.772186279296875
147,0.04163986835033594,0.02073195331972313,0.001,0.810661792755127
148,0.040969641214474876,0.029528131334550612,0.001,0.9485046863555908
149,0.04069987461592986,0.015499416366015982,0.001,0.878345251083374
150,0.04163981130296467,0.02921008331795546,0.001,0.8162405490875244
151,0.041250457927040074,0.02886175245278029,0.001,1.1410713195800781
152,0.041056840762492455,0.019353511745028154,0.001,0.91758131980896
153,0.0378888239587512,0.014980646956689667,0.001,1.159285545349121
154,0.037019833224257157,0.014379771674024263,0.001,0.9276583194732666
155,0.040863853014572245,0.029830455891322327,0.001,4.643201589584351
156,0.04193658939390831,0.029279348806055476,0.001,0.9791114330291748
157,0.04109284384451696,0.029058258326327666,0.001,0.8839058876037598
158,0.04100748471164329,0.02833197052972035,0.001,0.9068970680236816
159,0.040656457001914434,0.01631022528475494,0.001,0.8268063068389893
160,0.03850962429511395,0.015911341412651978,0.001,0.740241289138794
161,0.03922811078118105,0.014842062273290792,0.001,0.8523228168487549
162,0.03785219573918014,0.014291811052768062,0.001,0.8367700576782227
163,0.03720433429518405,0.014465454235614388,0.001,0.8466920852661133
164,0.039973893406857273,0.02762801060205252,0.001,0.8355247974395752
165,0.04172913952315364,0.017446554481170166,0.001,0.8694438934326172
166,0.037591203052130664,0.014704840262516004,0.001,0.874659538269043
167,0.038086195006505834,0.014509037777540895,0.001,0.9296932220458984
168,0.03729253158687336,0.014609739193996113,0.001,0.7820734977722168
169,0.03890856058343446,0.02928526902373557,0.001,0.8925068378448486
170,0.041772762462090246,0.029339334905726426,0.001,0.8519001007080078
171,0.041212379545768195,0.029308381771383514,0.001,0.8834414482116699
172,0.0416705229141546,0.0267014587091732,0.001,0.9085910320281982
173,0.03780762486182581,0.016800451894613225,0.001,0.9301788806915283
174,0.036407506308052284,0.008762015831776469,0.001,0.9990358352661133
175,0.04030896580677105,0.013427267243652554,0.001,0.8890507221221924
176,0.03795297281584476,0.013949883271380073,0.001,0.8560593128204346
177,0.038432500518163694,0.014585354341238676,0.001,0.8349151611328125
178,0.03838284336472847,0.01457884255886007,0.001,0.804131269454956
179,0.03771950167726341,0.014274632426048959,0.001,0.849118709564209
180,0.037789703251218734,0.013939107591579623,0.001,0.8654642105102539
181,0.03763916510172653,0.014184407614265019,0.001,0.8547208309173584
182,0.03638733392252502,0.013225429755684208,0.001,0.760878324508667
183,0.033426828945396087,0.030306915823205664,0.001,0.8423409461975098
184,0.026297211107025528,0.012839983572305444,0.001,0.8903481960296631
185,0.024081627790275447,0.012921621786851197,0.001,0.9194636344909668
186,0.01963817096083094,0.009772880773044007,0.001,0.9035313129425049
187,0.03908090477918771,0.012679926473984613,0.001,0.9077000617980957
188,0.03674755967805496,0.013349076986471581,0.001,1.1531956195831299
189,0.036460646608295094,0.013159055988664218,0.001,1.6454954147338867
190,0.032128135676175985,0.012305735090941544,0.001,4.538895606994629
191,0.033457270515894845,0.012294588230712352,0.001,0.8373596668243408
192,0.030384996354859393,0.009485779452874142,0.001,0.8997788429260254
193,0.0230323005375057,0.008508452779825227,0.001,0.7901484966278076
194,0.03735387816644939,0.031007821612475124,0.001,0.8384475708007812
195,0.04213068243546461,0.029375875245866625,0.001,0.9513778686523438
196,0.041270765517655426,0.028959547105429594,0.001,0.8190145492553711
197,0.04122723511686858,0.0272979692810442,0.001,0.9589962959289551
198,0.03964549445451802,0.022252345118673158,0.001,0.8934738636016846
199,0.04015883364519422,0.01669817820367973,0.001,0.8050370216369629
200,0.033060531680306406,0.01241416376622333,0.001,0.8305928707122803
201,0.028440796784864296,0.0072006439063752375,0.001,1.1132681369781494
202,0.023223816895569103,0.008355176787270373,0.001,0.8020725250244141
203,0.02051472235995138,0.009921016735361483,0.001,0.9571206569671631
204,0.020727252747003027,0.00738309009177919,0.001,0.9872362613677979
205,0.019727412744165757,0.008042688831118607,0.001,0.831958532333374
206,0.017387075030180082,0.008638206920377138,0.001,0.9441888332366943
207,0.015086750444106362,0.015330290574843444,0.001,0.8743565082550049
208,0.01696087947843283,0.008118125051611752,0.001,0.8888554573059082
209,0.017521591977074254,0.0075375724517483785,0.001,1.0272269248962402
210,0.013230690930783875,0.007532827436111533,0.001,0.8464553356170654
211,0.014093576219830482,0.008380564744037835,0.001,0.8525702953338623
212,0.013734845273394162,0.016214734942915848,0.001,0.8766617774963379
213,0.012588529648901298,0.02038564204334172,0.001,0.9838428497314453
214,0.012091368309342779,0.024032442009376827,0.001,0.9586591720581055
215,0.016149146875282714,0.01211232820513359,0.001,1.1670315265655518
216,0.01050424289653922,0.017080505305556784,0.001,0.9505021572113037
217,0.010982074445296433,0.0073270217494243155,0.001,1.0159389972686768
218,0.010676156784308619,0.015694047489396963,0.001,1.1247916221618652
219,0.00903038170526723,0.008834924729949695,0.001,1.003295660018921
220,0.010313752694368123,0.009499676608758828,0.001,0.9240524768829346
221,0.008362178197082572,0.008337342759718164,0.001,0.9442479610443115
222,0.009980129737837021,0.01675125019995016,0.001,0.8712053298950195
223,0.013021278554395476,0.007703492678312304,0.001,0.831575870513916
224,0.013011987887350956,0.00944355849409739,0.001,0.8723599910736084
225,0.010012107579610989,0.01363187283967637,0.001,4.464514255523682
226,0.00915808938063003,0.008854869803485427,0.001,0.8425917625427246
227,0.007734784355236721,0.011620702437823078,0.001,0.8773870468139648
228,0.00972528410255298,0.00966587325649922,0.001,0.8847832679748535
229,0.008994862607168723,0.01517808135899659,0.001,0.8617937564849854
230,0.007980518076633492,0.012878273465239048,0.001,0.8404121398925781
231,0.006819261174525989,0.011659819876073401,0.001,0.866180419921875
232,0.00943896178013031,0.007990085052584977,0.001,0.7424743175506592
233,0.007377738365339972,0.01214153958863511,0.001,0.833996057510376
234,0.0075560063317583895,0.009720136803546858,0.001,0.7553513050079346
235,0.010497916108390532,0.015256188850888586,0.001,0.7926015853881836
236,0.007384390219810946,0.011599955137473325,0.001,0.7482564449310303
237,0.012528916903446591,0.01503011896936683,0.001,0.8680140972137451
238,0.015411135646303493,0.0077571035594839605,0.001,0.8498616218566895
239,0.014129126807387909,0.00805661458315303,0.001,0.7892861366271973
240,0.01003172000396912,0.008830699754854352,0.001,0.8044853210449219
241,0.010679801107432496,0.012686731683403932,0.001,0.8169846534729004
242,0.011162955381290536,0.018374200920362557,0.001,0.9298756122589111
243,0.009146166288068266,0.012675536109583947,0.001,0.8117842674255371
244,0.007817425551141613,0.013356584735404893,0.001,0.9778549671173096
245,0.009629920127582658,0.0108668330037679,0.001,0.8263146877288818
246,0.006893886038803332,0.01993207648501881,0.001,1.205502986907959
247,0.009978104947225645,0.008828555634293115,0.001,0.8500266075134277
248,0.006360042211635858,0.010236281598689164,0.001,0.850839376449585
249,0.009775969870076309,0.009952121218019945,0.001,0.8146700859069824
250,0.0068788904349172,0.008208745341405832,0.001,0.8629064559936523
251,0.006600523049570187,0.008670301294950337,0.001,0.9679327011108398
252,0.006216713099674915,0.012368239795895375,0.001,0.8723113536834717
253,0.006358297496968179,0.013805253031333927,0.001,0.8229985237121582
254,0.00914845867308605,0.007549081888714463,0.001,0.8212699890136719
255,0.007659749274947889,0.008649735888416684,0.001,0.8008525371551514
256,0.007805368006307839,0.00999324216180151,0.001,0.7716948986053467
257,0.005801984315909687,0.009250320374144605,0.001,0.8538217544555664
258,0.005913985534144346,0.019754563036555428,0.001,0.7959752082824707
259,0.006214042092418183,0.017584090553064095,0.001,0.7694253921508789
260,0.007914758476765555,0.007660698649721719,0.001,0.8234372138977051
261,0.006862691123846282,0.011747850281694974,0.001,0.7911100387573242
262,0.007316811626428532,0.010247177986544505,0.001,0.7533423900604248
263,0.006901781467099553,0.011810209183239993,0.001,4.403217792510986
264,0.006067072349571451,0.007917242120776432,0.001,0.9977037906646729
265,0.006901134170208629,0.006647867537109675,0.001,0.9334225654602051
266,0.005496882807579516,0.007110936961010219,0.001,0.7945823669433594
267,0.0060437353073935565,0.00979846696563761,0.001,0.8813595771789551
268,0.007227777727820153,0.01056746902886867,0.001,0.8850932121276855
269,0.005853067433373171,0.006040905440456703,0.001,0.8759174346923828
270,0.005222587527240514,0.005173226820084241,0.001,0.8397707939147949
271,0.007361147744229758,0.008051344080649354,0.001,0.8550112247467041
272,0.0067666838989807795,0.009750390508375388,0.001,0.8272964954376221
273,0.00499680229932259,0.010375272987088175,0.001,0.803755521774292
274,0.005867836826292989,0.010316415040289417,0.001,0.9605085849761963
275,0.003850919045430876,0.006218484308957899,0.001,0.9139471054077148
276,0.009052040954556298,0.011281751081098185,0.001,1.0943477153778076
277,0.005990456813001711,0.01578889761484564,0.001,0.9564824104309082
278,0.006141666051641844,0.005426609935741626,0.001,0.9570026397705078
279,0.005333051164799596,0.008721262825259807,0.001,0.870941162109375
280,0.006528861794882961,0.009776501775723282,0.001,0.8519132137298584
281,0.008295447629001078,0.011873600792705627,0.001,0.9733419418334961
282,0.007621522728467563,0.005200220431018897,0.001,0.9494569301605225
283,0.005755595884449611,0.005176018091037792,0.001,1.0921952724456787
284,0.005212795541240282,0.005491484091832473,0.001,1.2041308879852295
285,0.006623815367840019,0.009509928331619207,0.001,1.118356704711914
286,0.0041100341541429695,0.0056157379509069166,0.001,1.007680892944336
287,0.00497792415912896,0.0040112303782959555,0.001,0.9605112075805664
288,0.00378053623344999,0.010969277586846815,0.001,0.8451590538024902
289,0.005985173797200809,0.00607076483921586,0.001,0.8969573974609375
290,0.008445916342812786,0.009795562748990757,0.001,0.7852144241333008
291,0.004491543607047603,0.005572324639340194,0.001,0.89813232421875
292,0.007284483053981592,0.004917312681285233,0.001,0.846259355545044
293,0.006494111508315096,0.005387738772442795,0.001,0.9219369888305664
294,0.005654059813617611,0.01235799046022906,0.001,0.8329122066497803
295,0.005028822649007629,0.005651447741847836,0.001,0.8849339485168457
296,0.004709868968438981,0.005056785045404472,0.001,0.9548680782318115
297,0.0061905128266163435,0.011817700789033714,0.001,0.9273946285247803
298,0.006459720765127361,0.01137298115266039,0.001,4.502071857452393
299,0.004693685635521661,0.006385099443024033,0.001,0.8155927658081055
300,0.005251214311979943,0.007340957689571235,0.001,0.7700304985046387
301,0.005951822818672902,0.008935289448400866,0.001,0.8221750259399414
302,0.007032091831446898,0.00622004168956944,0.001,0.9461202621459961
303,0.006251300386642777,0.012921325101512346,0.001,0.919191837310791
304,0.005159361473314829,0.007216307923326997,0.001,0.9328432083129883
305,0.005027860177269031,0.006991684144882162,0.001,1.089228868484497
306,0.0029390071518031664,0.009959927427935649,0.001,0.8257341384887695
307,0.0066231637698234615,0.005278215528722544,0.001,0.8949935436248779
308,0.0037801778950126196,0.007880816278336878,0.001,0.9011874198913574
309,0.00836225365575759,0.010745690120475708,0.001,0.8240745067596436
310,0.006430776391068207,0.01436415420002453,0.001,0.785897970199585
311,0.007041799300910135,0.0070197980409120045,0.001,0.8950822353363037
312,0.005608900746343738,0.005541667420021005,0.001,0.8293259143829346
313,0.003987264837825326,0.009698851064864119,0.001,0.77298903465271
314,0.004243541362306258,0.005175709703154256,0.001,0.8201019763946533
315,0.00655711923273233,0.009459369798876514,0.001,0.7893767356872559
316,0.004838293450372807,0.00434034197015974,0.001,0.8287343978881836
317,0.005428094743469705,0.006031936306872851,0.001,0.7907669544219971
318,0.0064942962224766,0.007913246711804964,0.001,0.7981908321380615
319,0.0038953905877319073,0.009180408226877934,0.001,0.7801992893218994
320,0.0051368051972009365,0.005175503378691307,0.001,0.8365802764892578
321,0.0032198411654281145,0.005196265812617378,0.001,0.7495450973510742
322,0.006554955453225411,0.005378120113193398,0.001,0.7936651706695557
323,0.008134485293711923,0.004992377392240173,0.001,0.797940731048584
324,0.006629778643848058,0.004426120888747311,0.001,0.8186628818511963
325,0.00416658484194424,0.005884600256972319,0.001,0.9115874767303467
326,0.005346419962407945,0.00843380614071123,0.001,0.9029848575592041
327,0.004649993497884028,0.0038540244113041233,0.001,1.089716911315918
328,0.004952916970973016,0.005397231201131229,0.001,1.0987296104431152
329,0.01114905060311036,0.009992808398302331,0.001,0.8742530345916748
330,0.004827331417562733,0.0036703600541903502,0.001,0.7665989398956299
331,0.0038304092931585355,0.005125825777609504,0.001,0.8974378108978271
332,0.008258969698557798,0.003810260416163206,0.001,0.7831976413726807
333,0.004081016461473171,0.003305941270420953,0.001,0.7741489410400391
334,0.0028348607196206715,0.0030259668309724134,0.001,0.7718315124511719
335,0.008215013872949505,0.0049525509414242615,0.001,4.380831003189087
336,0.004064546174460374,0.0036044139862633014,0.001,0.8160679340362549
337,0.004549901453294471,0.004850294158639009,0.001,0.9745478630065918
338,0.0026686445110725683,0.003906436499280241,0.001,0.7731034755706787
339,0.005166272056516221,0.008754027530617822,0.001,0.946209192276001
340,0.00387184712566611,0.009610079214926426,0.001,0.7745623588562012
341,0.004191300680391766,0.003519797809276681,0.001,0.7800464630126953
342,0.003955091390235361,0.003848193492117613,0.001,0.8132150173187256
343,0.005136566753820018,0.005084296801118505,0.001,0.7755775451660156
344,0.004762124722571716,0.0047850541492844316,0.001,0.7527680397033691
345,0.0038709847511424656,0.017075196491919367,0.001,0.8063514232635498
346,0.003932895210308496,0.010262302711478561,0.001,0.7773346900939941
347,0.0035896190361160087,0.004499380278467229,0.001,0.8009977340698242
348,0.0040363404208121735,0.003406166165065291,0.001,1.046154499053955
349,0.004116207127166992,0.005549739084493212,0.001,0.8899362087249756
350,0.00567614281004513,0.007668619611163866,0.001,0.8576457500457764
351,0.004823295017780079,0.003712123390905295,0.001,0.8527779579162598
352,0.004739462794288542,0.0025415225851460987,0.001,0.9333891868591309
353,0.004415023836887931,0.003881052444732594,0.001,0.8442423343658447
354,0.002958499024131877,0.003151315271095793,0.001,0.8963558673858643
355,0.002927804552406369,0.005204652475412001,0.001,0.9787096977233887
356,0.002763645458548675,0.003397901961373112,0.001,0.8137967586517334
357,0.005410564189654879,0.0070313273227675405,0.001,0.7820999622344971
358,0.00495192922090964,0.0032618977847933372,0.001,0.7732398509979248
359,0.0041006109808301465,0.0037170065662800234,0.001,0.942579984664917
360,0.005660635897595232,0.005293797017367776,0.001,0.7879014015197754
361,0.004801120914850849,0.007284690562863285,0.001,0.9301362037658691
362,0.004803040442902563,0.004071730308988993,0.001,0.8763277530670166
363,0.0038877819055395156,0.003386932826337832,0.001,0.8532757759094238
364,0.003075495897586463,0.002819087848723733,0.001,0.8234739303588867
365,0.004198805353503254,0.0033313429208542107,0.001,0.9211645126342773
366,0.004065118719211019,0.003897537035571496,0.001,0.8794949054718018
367,0.006187047758662679,0.008565628204213327,0.001,0.9037899971008301
368,0.008830813731717806,0.0034390316134514367,0.001,0.8092215061187744
369,0.005230148892382359,0.007313176697652453,0.001,0.9242050647735596
370,0.005043661278833226,0.005429482288504719,0.001,0.7940523624420166
371,0.005585954584373949,0.004847770838593524,0.001,0.7989323139190674
372,0.004226337680228903,0.010826727199176791,0.001,0.7913341522216797
373,0.0036611080863203664,0.0052373793578262,0.001,4.375574111938477
374,0.0050297126952815775,0.009071126946633399,0.001,0.7952218055725098
375,0.0033733419350288857,0.00886394352474156,0.001,0.8092515468597412
376,0.0035623098894532524,0.0061646405414963,0.001,0.8927955627441406
377,0.004664685166030383,0.011708672158024442,0.001,0.8710174560546875
378,0.003998238656110615,0.007499998488724738,0.001,0.9359750747680664
379,0.003429534698686374,0.0025837442640575044,0.001,0.8358118534088135
380,0.004062960432288243,0.005842817294426368,0.001,0.8213765621185303
381,0.0029499502388593986,0.00921230718160564,0.001,0.7628891468048096
382,0.0033569700816595944,0.005106672289644083,0.001,0.7943558692932129
383,0.0032035577380260367,0.004994479713990492,0.001,0.750403881072998
384,0.003123879095844439,0.004019498070254652,0.001,0.790428638458252
385,0.003362701907025272,0.005645511047367231,0.001,0.7750256061553955
386,0.010573685863821609,0.003933352081414239,0.001,0.7581210136413574
387,0.006896665100296625,0.004807985722066104,0.001,0.765514612197876
388,0.0033739119698400905,0.0030774584709551893,0.001,0.7962052822113037
389,0.003482708294854749,0.004467158073606248,0.001,0.8144199848175049
390,0.0024237964487246154,0.005732828086638584,0.001,0.8040003776550293
391,0.00357702973973176,0.006233042789844605,0.001,0.807154655456543
392,0.002498913444695808,0.002896235053077839,0.001,0.8356430530548096
393,0.004221786710353254,0.00890786637014271,0.001,0.760563850402832
394,0.004459625211822447,0.0031227948421995596,0.001,0.7552354335784912
395,0.0023063010053976547,0.003275842275980834,0.001,0.7908663749694824
396,0.002656858143118615,0.004653423920203359,0.001,0.7589850425720215
397,0.0022195386637412335,0.0032392821062274674,0.001,0.7358238697052002
398,0.0033637023786955407,0.003160091502404824,0.001,0.8227109909057617
399,0.0027756574187684513,0.00840657333650923,0.001,0.7702391147613525
400,0.005274798793735646,0.0026965957436327517,0.001,0.8098292350769043
401,0.0043866171822877645,0.008890529521853147,0.001,0.8211126327514648
402,0.004712404589891974,0.0020260515083790525,0.001,0.7773094177246094
403,0.00262356641365077,0.0013232112752053998,0.001,0.8934798240661621
404,0.002173697919839822,0.0033205438432760397,0.001,0.8031594753265381
405,0.002051709718308604,0.0021393532751728993,0.001,0.8110659122467041
406,0.0024503564429765715,0.004503449377851635,0.001,0.741147518157959
407,0.003071262729446883,0.006600618768320008,0.001,0.9250659942626953
408,0.0017355073307188942,0.004313290460003525,0.001,0.7921156883239746
409,0.006468644955046894,0.003174831326571024,0.001,0.8184468746185303
410,0.012321330722190589,0.002084478550294986,0.001,1.147998571395874
411,0.007862072180278165,0.0032718028802288406,0.001,0.95754075050354
412,0.007379484016352853,0.00423216361085538,0.001,4.568522930145264
413,0.005195656478795318,0.003481266981474013,0.001,0.8875150680541992
414,0.007563043862771664,0.0053309829367120375,0.001,0.9332780838012695
415,0.0031881348114750447,0.004339245044860071,0.001,0.8779451847076416
416,0.003149119084108555,0.005803974929751533,0.001,1.7838873863220215
417,0.0032134628779993363,0.005132030643685731,0.001,1.3254120349884033
418,0.0022575277586424497,0.0027317401300574113,0.001,2.3115830421447754
419,0.003507308143588192,0.005082025801605506,0.001,1.1786224842071533
420,0.0023837494400826453,0.0043368976371468155,0.001,1.1226165294647217
421,0.004402692989585968,0.017806404620970172,0.001,0.8502485752105713
