epoch,layer,update_to_weight_ratio
199,_orig_mod.transformer.layers.0.norm1.bias,0.31639411076144597
199,_orig_mod.transformer.layers.0.norm2.weight,0.054876095560078324
199,_orig_mod.transformer.layers.0.norm2.bias,0.2650221289245469
199,_orig_mod.transformer.layers.1.self_attn.in_proj_weight,0.2037400579163186
199,_orig_mod.transformer.layers.1.self_attn.in_proj_bias,0.2224351855361415
199,_orig_mod.transformer.layers.1.self_attn.out_proj.weight,0.15150930178849897
199,_orig_mod.transformer.layers.1.self_attn.out_proj.bias,0.08386142957780465
199,_orig_mod.transformer.layers.1.linear1.weight,0.09297926435033083
199,_orig_mod.transformer.layers.1.linear1.bias,0.05277655637781154
199,_orig_mod.transformer.layers.1.linear2.weight,0.08277991550725848
199,_orig_mod.transformer.layers.1.linear2.bias,0.07132916533960713
199,_orig_mod.transformer.layers.1.norm1.weight,0.0321899393760144
199,_orig_mod.transformer.layers.1.norm1.bias,0.028704103482787194
199,_orig_mod.transformer.layers.1.norm2.weight,0.07295394178364857
199,_orig_mod.transformer.layers.1.norm2.bias,0.10751479138647316
199,_orig_mod.output.weight,0.34438691872135146
199,_orig_mod.output.bias,0.05699065182541681
199,AGGREGATE,0.1289431441892346
200,_orig_mod.pos_encoding,0.0073180947942643685
200,_orig_mod.input_proj.weight,0.03544906938594158
200,_orig_mod.input_proj.bias,0.23552873848204692
200,_orig_mod.transformer.layers.0.self_attn.in_proj_weight,0.09916187916009121
200,_orig_mod.transformer.layers.0.self_attn.in_proj_bias,0.17092319180099227
200,_orig_mod.transformer.layers.0.self_attn.out_proj.weight,0.09804094383513678
200,_orig_mod.transformer.layers.0.self_attn.out_proj.bias,0.164164086181592
200,_orig_mod.transformer.layers.0.linear1.weight,0.14799592758172847
200,_orig_mod.transformer.layers.0.linear1.bias,0.13075806571051704
200,_orig_mod.transformer.layers.0.linear2.weight,0.14019891935471224
200,_orig_mod.transformer.layers.0.linear2.bias,0.11953316075504232
200,_orig_mod.transformer.layers.0.norm1.weight,0.02209602208432468
200,_orig_mod.transformer.layers.0.norm1.bias,0.10093329596418464
200,_orig_mod.transformer.layers.0.norm2.weight,0.025541938907566765
200,_orig_mod.transformer.layers.0.norm2.bias,0.13481977548168186
200,_orig_mod.transformer.layers.1.self_attn.in_proj_weight,0.1306511487494994
200,_orig_mod.transformer.layers.1.self_attn.in_proj_bias,0.12748442956112868
200,_orig_mod.transformer.layers.1.self_attn.out_proj.weight,0.1330540625686382
200,_orig_mod.transformer.layers.1.self_attn.out_proj.bias,0.11867331728305924
200,_orig_mod.transformer.layers.1.linear1.weight,0.16724484755278832
200,_orig_mod.transformer.layers.1.linear1.bias,0.10240086036951931
200,_orig_mod.transformer.layers.1.linear2.weight,0.14997850400720195
200,_orig_mod.transformer.layers.1.linear2.bias,0.15402209410572573
200,_orig_mod.transformer.layers.1.norm1.weight,0.04936592461912845
200,_orig_mod.transformer.layers.1.norm1.bias,0.09267427931805484
200,_orig_mod.transformer.layers.1.norm2.weight,0.1181771676305792
200,_orig_mod.transformer.layers.1.norm2.bias,0.09383045934240285
200,_orig_mod.output.weight,0.3600860906246972
200,_orig_mod.output.bias,0.04663961276227869
200,AGGREGATE,0.10719633055249989
201,_orig_mod.pos_encoding,0.006308534462656179
201,_orig_mod.input_proj.weight,0.014641142759546453
201,_orig_mod.input_proj.bias,0.16100584997236791
201,_orig_mod.transformer.layers.0.self_attn.in_proj_weight,0.07855787572952698
201,_orig_mod.transformer.layers.0.self_attn.in_proj_bias,0.15232398218788082
201,_orig_mod.transformer.layers.0.self_attn.out_proj.weight,0.0682812452478295
201,_orig_mod.transformer.layers.0.self_attn.out_proj.bias,0.13986415093018637
201,_orig_mod.transformer.layers.0.linear1.weight,0.06702302487665128
201,_orig_mod.transformer.layers.0.linear1.bias,0.08437282491992548
201,_orig_mod.transformer.layers.0.linear2.weight,0.057322471555867345
201,_orig_mod.transformer.layers.0.linear2.bias,0.08080047020032971
201,_orig_mod.transformer.layers.0.norm1.weight,0.013793378361169667
201,_orig_mod.transformer.layers.0.norm1.bias,0.11664253362454811
201,_orig_mod.transformer.layers.0.norm2.weight,0.012758189339461186
201,_orig_mod.transformer.layers.0.norm2.bias,0.08989120411290918
201,_orig_mod.transformer.layers.1.self_attn.in_proj_weight,0.07240835169075513
201,_orig_mod.transformer.layers.1.self_attn.in_proj_bias,0.08589516606472952
201,_orig_mod.transformer.layers.1.self_attn.out_proj.weight,0.06379933944864147
201,_orig_mod.transformer.layers.1.self_attn.out_proj.bias,0.05432452394695805
201,_orig_mod.transformer.layers.1.linear1.weight,0.06358903348968312
201,_orig_mod.transformer.layers.1.linear1.bias,0.03670526628061638
201,_orig_mod.transformer.layers.1.linear2.weight,0.060785047807895475
201,_orig_mod.transformer.layers.1.linear2.bias,0.048495363401212674
201,_orig_mod.transformer.layers.1.norm1.weight,0.014358555632981072
201,_orig_mod.transformer.layers.1.norm1.bias,0.03581845107678917
201,_orig_mod.transformer.layers.1.norm2.weight,0.10058452697988582
201,_orig_mod.transformer.layers.1.norm2.bias,0.049288394889687316
201,_orig_mod.output.weight,0.3272939631353291
201,_orig_mod.output.bias,0.03710486570295208
201,AGGREGATE,0.05260369198666751
202,_orig_mod.pos_encoding,0.005070156003228936
202,_orig_mod.input_proj.weight,0.01890943935737879
202,_orig_mod.input_proj.bias,0.04643264628537035
202,_orig_mod.transformer.layers.0.self_attn.in_proj_weight,0.11329028976575338
202,_orig_mod.transformer.layers.0.self_attn.in_proj_bias,0.13217509307555395
202,_orig_mod.transformer.layers.0.self_attn.out_proj.weight,0.06838440964621675
202,_orig_mod.transformer.layers.0.self_attn.out_proj.bias,0.09668386755394756
202,_orig_mod.transformer.layers.0.linear1.weight,0.08441842860283899
202,_orig_mod.transformer.layers.0.linear1.bias,0.10105733329488581
202,_orig_mod.transformer.layers.0.linear2.weight,0.07176611285396137
202,_orig_mod.transformer.layers.0.linear2.bias,0.09250772314935399
202,_orig_mod.transformer.layers.0.norm1.weight,0.012385864227933668
202,_orig_mod.transformer.layers.0.norm1.bias,0.06067571199917479
202,_orig_mod.transformer.layers.0.norm2.weight,0.012179470216093701
202,_orig_mod.transformer.layers.0.norm2.bias,0.11183845750165909
202,_orig_mod.transformer.layers.1.self_attn.in_proj_weight,0.08047380131264842
202,_orig_mod.transformer.layers.1.self_attn.in_proj_bias,0.10980461424823214
202,_orig_mod.transformer.layers.1.self_attn.out_proj.weight,0.10526791537790531
202,_orig_mod.transformer.layers.1.self_attn.out_proj.bias,0.08409744761622029
202,_orig_mod.transformer.layers.1.linear1.weight,0.0912062345153418
202,_orig_mod.transformer.layers.1.linear1.bias,0.06016808956180687
202,_orig_mod.transformer.layers.1.linear2.weight,0.07629965366373023
202,_orig_mod.transformer.layers.1.linear2.bias,0.057471824600890245
202,_orig_mod.transformer.layers.1.norm1.weight,0.02109370805614477
202,_orig_mod.transformer.layers.1.norm1.bias,0.04271065544961043
202,_orig_mod.transformer.layers.1.norm2.weight,0.06434719787333128
202,_orig_mod.transformer.layers.1.norm2.bias,0.11276825424723183
202,_orig_mod.output.weight,0.35570593667932315
202,_orig_mod.output.bias,0.09796669775498541
202,AGGREGATE,0.06865868415259627
203,_orig_mod.pos_encoding,0.006191559932067125
203,_orig_mod.input_proj.weight,0.019159641817383794
203,_orig_mod.input_proj.bias,0.05782275316796911
203,_orig_mod.transformer.layers.0.self_attn.in_proj_weight,0.1259784963362389
203,_orig_mod.transformer.layers.0.self_attn.in_proj_bias,0.1731774719393864
203,_orig_mod.transformer.layers.0.self_attn.out_proj.weight,0.10618528134041903
203,_orig_mod.transformer.layers.0.self_attn.out_proj.bias,0.1439378308472364
203,_orig_mod.transformer.layers.0.linear1.weight,0.11938955895089069
203,_orig_mod.transformer.layers.0.linear1.bias,0.15522913288947818
203,_orig_mod.transformer.layers.0.linear2.weight,0.11844947975544565
203,_orig_mod.transformer.layers.0.linear2.bias,0.10013503235527399
203,_orig_mod.transformer.layers.0.norm1.weight,0.016404664969609475
203,_orig_mod.transformer.layers.0.norm1.bias,0.15783005432615715
203,_orig_mod.transformer.layers.0.norm2.weight,0.02484832818687748
203,_orig_mod.transformer.layers.0.norm2.bias,0.1538386406181587
203,_orig_mod.transformer.layers.1.self_attn.in_proj_weight,0.11997303161239121
203,_orig_mod.transformer.layers.1.self_attn.in_proj_bias,0.1582898109002824
203,_orig_mod.transformer.layers.1.self_attn.out_proj.weight,0.09431044065106868
203,_orig_mod.transformer.layers.1.self_attn.out_proj.bias,0.10259044677148557
203,_orig_mod.transformer.layers.1.linear1.weight,0.08397554268127365
203,_orig_mod.transformer.layers.1.linear1.bias,0.043255770939471125
203,_orig_mod.transformer.layers.1.linear2.weight,0.058737466311814715
203,_orig_mod.transformer.layers.1.linear2.bias,0.04704856059513129
203,_orig_mod.transformer.layers.1.norm1.weight,0.02003740527971575
203,_orig_mod.transformer.layers.1.norm1.bias,0.06859434940377715
203,_orig_mod.transformer.layers.1.norm2.weight,0.06410232414686748
203,_orig_mod.transformer.layers.1.norm2.bias,0.08803817555960697
203,_orig_mod.output.weight,0.27674638505275045
203,_orig_mod.output.bias,0.043186536708716174
203,AGGREGATE,0.08329785778239794
204,_orig_mod.pos_encoding,0.005691520692426998
204,_orig_mod.input_proj.weight,0.020016160415229026
204,_orig_mod.input_proj.bias,0.03097189648835204
204,_orig_mod.transformer.layers.0.self_attn.in_proj_weight,0.0888519333316919
204,_orig_mod.transformer.layers.0.self_attn.in_proj_bias,0.09608161471506448
204,_orig_mod.transformer.layers.0.self_attn.out_proj.weight,0.0644911045854016
204,_orig_mod.transformer.layers.0.self_attn.out_proj.bias,0.07493147640690263
204,_orig_mod.transformer.layers.0.linear1.weight,0.0709135387120428
204,_orig_mod.transformer.layers.0.linear1.bias,0.06703175038407014
204,_orig_mod.transformer.layers.0.linear2.weight,0.07708327211583978
204,_orig_mod.transformer.layers.0.linear2.bias,0.06334184301391495
204,_orig_mod.transformer.layers.0.norm1.weight,0.010022141989047398
204,_orig_mod.transformer.layers.0.norm1.bias,0.03515882019388037
204,_orig_mod.transformer.layers.0.norm2.weight,0.015841282452144355
204,_orig_mod.transformer.layers.0.norm2.bias,0.08746980935772586
204,_orig_mod.transformer.layers.1.self_attn.in_proj_weight,0.07953889481370224
204,_orig_mod.transformer.layers.1.self_attn.in_proj_bias,0.10176649461237205
204,_orig_mod.transformer.layers.1.self_attn.out_proj.weight,0.10073632652414291
204,_orig_mod.transformer.layers.1.self_attn.out_proj.bias,0.07992033175917213
204,_orig_mod.transformer.layers.1.linear1.weight,0.05543855087627833
204,_orig_mod.transformer.layers.1.linear1.bias,0.0318270296943545
204,_orig_mod.transformer.layers.1.linear2.weight,0.05031980384706367
204,_orig_mod.transformer.layers.1.linear2.bias,0.044161165597702265
204,_orig_mod.transformer.layers.1.norm1.weight,0.013542418334471278
204,_orig_mod.transformer.layers.1.norm1.bias,0.03614409498824103
204,_orig_mod.transformer.layers.1.norm2.weight,0.043841409138040945
204,_orig_mod.transformer.layers.1.norm2.bias,0.047908880540774995
204,_orig_mod.output.weight,0.16820531475573436
204,_orig_mod.output.bias,0.044779487550646806
204,AGGREGATE,0.0583038078759231
205,_orig_mod.pos_encoding,0.005629803091404199
205,_orig_mod.input_proj.weight,0.018622850233297475
205,_orig_mod.input_proj.bias,0.03494623160693906
205,_orig_mod.transformer.layers.0.self_attn.in_proj_weight,0.08136139555453502
205,_orig_mod.transformer.layers.0.self_attn.in_proj_bias,0.10773410317101922
205,_orig_mod.transformer.layers.0.self_attn.out_proj.weight,0.042430160492710346
205,_orig_mod.transformer.layers.0.self_attn.out_proj.bias,0.05672401489730699
205,_orig_mod.transformer.layers.0.linear1.weight,0.08265341951570401
205,_orig_mod.transformer.layers.0.linear1.bias,0.0890646323797332
205,_orig_mod.transformer.layers.0.linear2.weight,0.044863942228352605
205,_orig_mod.transformer.layers.0.linear2.bias,0.02855473101199228
205,_orig_mod.transformer.layers.0.norm1.weight,0.008368748032835651
205,_orig_mod.transformer.layers.0.norm1.bias,0.039137334755027044
205,_orig_mod.transformer.layers.0.norm2.weight,0.006677865776915276
205,_orig_mod.transformer.layers.0.norm2.bias,0.017099110069961607
205,_orig_mod.transformer.layers.1.self_attn.in_proj_weight,0.054195802967904425
205,_orig_mod.transformer.layers.1.self_attn.in_proj_bias,0.04130165303512824
205,_orig_mod.transformer.layers.1.self_attn.out_proj.weight,0.05340814168661725
205,_orig_mod.transformer.layers.1.self_attn.out_proj.bias,0.028630164469046947
205,_orig_mod.transformer.layers.1.linear1.weight,0.06115526453320033
205,_orig_mod.transformer.layers.1.linear1.bias,0.03296658137086173
205,_orig_mod.transformer.layers.1.linear2.weight,0.11076085244345807
205,_orig_mod.transformer.layers.1.linear2.bias,0.11982754651790188
205,_orig_mod.transformer.layers.1.norm1.weight,0.012335205494780564
205,_orig_mod.transformer.layers.1.norm1.bias,0.025918993475106178
205,_orig_mod.transformer.layers.1.norm2.weight,0.056793446663570425
205,_orig_mod.transformer.layers.1.norm2.bias,0.04836849080652883
205,_orig_mod.output.weight,0.20165692302173477
205,_orig_mod.output.bias,0.059970236506397843
205,AGGREGATE,0.055944642367775375
206,_orig_mod.pos_encoding,0.005111959743696365
206,_orig_mod.input_proj.weight,0.008827441634702431
206,_orig_mod.input_proj.bias,0.03920006498932659
206,_orig_mod.transformer.layers.0.self_attn.in_proj_weight,0.06969405153630984
206,_orig_mod.transformer.layers.0.self_attn.in_proj_bias,0.10542435389040736
206,_orig_mod.transformer.layers.0.self_attn.out_proj.weight,0.07713392594325741
206,_orig_mod.transformer.layers.0.self_attn.out_proj.bias,0.09514181387383848
206,_orig_mod.transformer.layers.0.linear1.weight,0.10990634457976227
206,_orig_mod.transformer.layers.0.linear1.bias,0.12293795561329302
206,_orig_mod.transformer.layers.0.linear2.weight,0.08269980358193142
206,_orig_mod.transformer.layers.0.linear2.bias,0.08504365758752166
206,_orig_mod.transformer.layers.0.norm1.weight,0.01676114343502267
206,_orig_mod.transformer.layers.0.norm1.bias,0.048410586751548024
206,_orig_mod.transformer.layers.0.norm2.weight,0.01784885176661113
206,_orig_mod.transformer.layers.0.norm2.bias,0.08286704920228238
206,_orig_mod.transformer.layers.1.self_attn.in_proj_weight,0.08472256039192745
206,_orig_mod.transformer.layers.1.self_attn.in_proj_bias,0.09182362291269161
206,_orig_mod.transformer.layers.1.self_attn.out_proj.weight,0.0912564734032056
206,_orig_mod.transformer.layers.1.self_attn.out_proj.bias,0.06771573222541978
206,_orig_mod.transformer.layers.1.linear1.weight,0.07992110887915181
206,_orig_mod.transformer.layers.1.linear1.bias,0.04486363010937231
206,_orig_mod.transformer.layers.1.linear2.weight,0.07550379532486381
206,_orig_mod.transformer.layers.1.linear2.bias,0.04630937132005611
206,_orig_mod.transformer.layers.1.norm1.weight,0.025224330747597605
206,_orig_mod.transformer.layers.1.norm1.bias,0.03125496025100618
206,_orig_mod.transformer.layers.1.norm2.weight,0.061290710881426284
206,_orig_mod.transformer.layers.1.norm2.bias,0.04324969659260315
206,_orig_mod.output.weight,0.2021475857984229
206,_orig_mod.output.bias,0.019541056888606075
206,AGGREGATE,0.06636036866091041
207,_orig_mod.pos_encoding,0.008325248602795175
207,_orig_mod.input_proj.weight,0.0070033189085051606
207,_orig_mod.input_proj.bias,0.013176584984909754
207,_orig_mod.transformer.layers.0.self_attn.in_proj_weight,0.06283325629144183
207,_orig_mod.transformer.layers.0.self_attn.in_proj_bias,0.07653844315405964
207,_orig_mod.transformer.layers.0.self_attn.out_proj.weight,0.050084614237105654
207,_orig_mod.transformer.layers.0.self_attn.out_proj.bias,0.03702041179446092
207,_orig_mod.transformer.layers.0.linear1.weight,0.06415700978819688
207,_orig_mod.transformer.layers.0.linear1.bias,0.059447540988212484
207,_orig_mod.transformer.layers.0.linear2.weight,0.05817514707695947
207,_orig_mod.transformer.layers.0.linear2.bias,0.044803234195601886
207,_orig_mod.transformer.layers.0.norm1.weight,0.007665583408934803
207,_orig_mod.transformer.layers.0.norm1.bias,0.025248763771172956
207,_orig_mod.transformer.layers.0.norm2.weight,0.014493519823912535
207,_orig_mod.transformer.layers.0.norm2.bias,0.02731892846250841
207,_orig_mod.transformer.layers.1.self_attn.in_proj_weight,0.08440521155375451
207,_orig_mod.transformer.layers.1.self_attn.in_proj_bias,0.0677997297399592
207,_orig_mod.transformer.layers.1.self_attn.out_proj.weight,0.08980362197386065
207,_orig_mod.transformer.layers.1.self_attn.out_proj.bias,0.028372830400232373
207,_orig_mod.transformer.layers.1.linear1.weight,0.10254892946495026
207,_orig_mod.transformer.layers.1.linear1.bias,0.0633236559818496
207,_orig_mod.transformer.layers.1.linear2.weight,0.07819284250962019
207,_orig_mod.transformer.layers.1.linear2.bias,0.08501832624977079
207,_orig_mod.transformer.layers.1.norm1.weight,0.029715358307268465
207,_orig_mod.transformer.layers.1.norm1.bias,0.03384970963831335
207,_orig_mod.transformer.layers.1.norm2.weight,0.054710271530576955
207,_orig_mod.transformer.layers.1.norm2.bias,0.06554387606928742
207,_orig_mod.output.weight,0.2252606517780106
207,_orig_mod.output.bias,0.2840923456479546
207,AGGREGATE,0.06128186608241843
208,_orig_mod.pos_encoding,0.012010923574741695
208,_orig_mod.input_proj.weight,0.009082512809890645
208,_orig_mod.input_proj.bias,0.06864035289023733
208,_orig_mod.transformer.layers.0.self_attn.in_proj_weight,0.11314992810065003
208,_orig_mod.transformer.layers.0.self_attn.in_proj_bias,0.15164070358608248
208,_orig_mod.transformer.layers.0.self_attn.out_proj.weight,0.053886663109277005
208,_orig_mod.transformer.layers.0.self_attn.out_proj.bias,0.07538153253913633
208,_orig_mod.transformer.layers.0.linear1.weight,0.0654140191342972
208,_orig_mod.transformer.layers.0.linear1.bias,0.07103017515727145
208,_orig_mod.transformer.layers.0.linear2.weight,0.06239922108145396
208,_orig_mod.transformer.layers.0.linear2.bias,0.0752157919775933
208,_orig_mod.transformer.layers.0.norm1.weight,0.009699993592193876
208,_orig_mod.transformer.layers.0.norm1.bias,0.07751076251324371
208,_orig_mod.transformer.layers.0.norm2.weight,0.01084510230489826
208,_orig_mod.transformer.layers.0.norm2.bias,0.05918345547035547
208,_orig_mod.transformer.layers.1.self_attn.in_proj_weight,0.08265090970371845
208,_orig_mod.transformer.layers.1.self_attn.in_proj_bias,0.08555779105351126
208,_orig_mod.transformer.layers.1.self_attn.out_proj.weight,0.07330361731007286
208,_orig_mod.transformer.layers.1.self_attn.out_proj.bias,0.03651127629850158
208,_orig_mod.transformer.layers.1.linear1.weight,0.06484825260718798
208,_orig_mod.transformer.layers.1.linear1.bias,0.04225469435276095
208,_orig_mod.transformer.layers.1.linear2.weight,0.081299499811288
208,_orig_mod.transformer.layers.1.linear2.bias,0.06631541907944512
208,_orig_mod.transformer.layers.1.norm1.weight,0.023214259978686813
208,_orig_mod.transformer.layers.1.norm1.bias,0.02544690431698426
208,_orig_mod.transformer.layers.1.norm2.weight,0.0941021026853004
208,_orig_mod.transformer.layers.1.norm2.bias,0.0426283616638255
208,_orig_mod.output.weight,0.2139410353162938
208,_orig_mod.output.bias,0.04380011913901216
208,AGGREGATE,0.062392893134503705
209,_orig_mod.pos_encoding,0.012356113711566521
209,_orig_mod.input_proj.weight,0.02311261506936441
209,_orig_mod.input_proj.bias,0.08092759050059761
209,_orig_mod.transformer.layers.0.self_attn.in_proj_weight,0.06057146033722048
209,_orig_mod.transformer.layers.0.self_attn.in_proj_bias,0.09741145312203532
209,_orig_mod.transformer.layers.0.self_attn.out_proj.weight,0.06838055869270727
209,_orig_mod.transformer.layers.0.self_attn.out_proj.bias,0.12518942473111064
209,_orig_mod.transformer.layers.0.linear1.weight,0.0570939526861787
209,_orig_mod.transformer.layers.0.linear1.bias,0.05200274165762748
209,_orig_mod.transformer.layers.0.linear2.weight,0.0566185450564697
209,_orig_mod.transformer.layers.0.linear2.bias,0.048129290612742556
209,_orig_mod.transformer.layers.0.norm1.weight,0.011729597466527913
209,_orig_mod.transformer.layers.0.norm1.bias,0.02599730147726101
209,_orig_mod.transformer.layers.0.norm2.weight,0.013309724117047454
209,_orig_mod.transformer.layers.0.norm2.bias,0.046115452715835344
209,_orig_mod.transformer.layers.1.self_attn.in_proj_weight,0.07092734967502896
209,_orig_mod.transformer.layers.1.self_attn.in_proj_bias,0.06723487156397125
209,_orig_mod.transformer.layers.1.self_attn.out_proj.weight,0.09248046512476386
209,_orig_mod.transformer.layers.1.self_attn.out_proj.bias,0.05197776708400329
209,_orig_mod.transformer.layers.1.linear1.weight,0.06536178249581383
209,_orig_mod.transformer.layers.1.linear1.bias,0.03186197342761391
209,_orig_mod.transformer.layers.1.linear2.weight,0.07523073446849117
209,_orig_mod.transformer.layers.1.linear2.bias,0.07577563431531738
209,_orig_mod.transformer.layers.1.norm1.weight,0.023681545905204396
209,_orig_mod.transformer.layers.1.norm1.bias,0.04753342879824445
209,_orig_mod.transformer.layers.1.norm2.weight,0.10471687132540732
209,_orig_mod.transformer.layers.1.norm2.bias,0.04252902555603793
209,_orig_mod.output.weight,0.24202012416771718
209,_orig_mod.output.bias,0.08354593591177249
209,AGGREGATE,0.05447435418840166
210,_orig_mod.pos_encoding,0.009809422209151826
210,_orig_mod.input_proj.weight,0.007634522606379897
210,_orig_mod.input_proj.bias,0.034877466157518064
210,_orig_mod.transformer.layers.0.self_attn.in_proj_weight,0.1026748143908684
210,_orig_mod.transformer.layers.0.self_attn.in_proj_bias,0.14092603581053126
210,_orig_mod.transformer.layers.0.self_attn.out_proj.weight,0.04636438827122281
210,_orig_mod.transformer.layers.0.self_attn.out_proj.bias,0.035718940915655494
210,_orig_mod.transformer.layers.0.linear1.weight,0.05897771200108675
210,_orig_mod.transformer.layers.0.linear1.bias,0.0567321832898909
210,_orig_mod.transformer.layers.0.linear2.weight,0.05688350653918762
210,_orig_mod.transformer.layers.0.linear2.bias,0.0517377901483998
210,_orig_mod.transformer.layers.0.norm1.weight,0.00793994506112768
210,_orig_mod.transformer.layers.0.norm1.bias,0.0466381690854831
210,_orig_mod.transformer.layers.0.norm2.weight,0.011890324918463814
210,_orig_mod.transformer.layers.0.norm2.bias,0.040240285793762084
210,_orig_mod.transformer.layers.1.self_attn.in_proj_weight,0.06607967565936207
210,_orig_mod.transformer.layers.1.self_attn.in_proj_bias,0.06300089260872013
210,_orig_mod.transformer.layers.1.self_attn.out_proj.weight,0.07873986980215628
210,_orig_mod.transformer.layers.1.self_attn.out_proj.bias,0.044985291899358834
210,_orig_mod.transformer.layers.1.linear1.weight,0.08878622651055673
210,_orig_mod.transformer.layers.1.linear1.bias,0.05576917174102348
210,_orig_mod.transformer.layers.1.linear2.weight,0.0882097370738276
210,_orig_mod.transformer.layers.1.linear2.bias,0.053389586823928616
210,_orig_mod.transformer.layers.1.norm1.weight,0.026876179936367955
210,_orig_mod.transformer.layers.1.norm1.bias,0.04753326738812619
210,_orig_mod.transformer.layers.1.norm2.weight,0.10494081825949908
210,_orig_mod.transformer.layers.1.norm2.bias,0.05212089306502292
210,_orig_mod.output.weight,0.20746103476489222
210,_orig_mod.output.bias,0.26569958453280895
210,AGGREGATE,0.06165149124602828
211,_orig_mod.pos_encoding,0.00728634026137921
211,_orig_mod.input_proj.weight,0.021540574656062593
211,_orig_mod.input_proj.bias,0.04411305453077599
211,_orig_mod.transformer.layers.0.self_attn.in_proj_weight,0.05447616282984036
211,_orig_mod.transformer.layers.0.self_attn.in_proj_bias,0.05709746644054637
211,_orig_mod.transformer.layers.0.self_attn.out_proj.weight,0.060487046590308575
211,_orig_mod.transformer.layers.0.self_attn.out_proj.bias,0.06078997106130021
211,_orig_mod.transformer.layers.0.linear1.weight,0.09624380528942413
211,_orig_mod.transformer.layers.0.linear1.bias,0.11464519981485662
211,_orig_mod.transformer.layers.0.linear2.weight,0.08875468680910263
211,_orig_mod.transformer.layers.0.linear2.bias,0.06611793754473345
211,_orig_mod.transformer.layers.0.norm1.weight,0.015195611885759856
211,_orig_mod.transformer.layers.0.norm1.bias,0.06717901179248038
211,_orig_mod.transformer.layers.0.norm2.weight,0.020203086838987458
211,_orig_mod.transformer.layers.0.norm2.bias,0.06244351360512636
211,_orig_mod.transformer.layers.1.self_attn.in_proj_weight,0.1213474222591045
211,_orig_mod.transformer.layers.1.self_attn.in_proj_bias,0.14121112771278163
211,_orig_mod.transformer.layers.1.self_attn.out_proj.weight,0.05867019570736944
211,_orig_mod.transformer.layers.1.self_attn.out_proj.bias,0.04682911425152563
211,_orig_mod.transformer.layers.1.linear1.weight,0.0718769287151723
211,_orig_mod.transformer.layers.1.linear1.bias,0.042513837075877255
211,_orig_mod.transformer.layers.1.linear2.weight,0.10111836095356444
211,_orig_mod.transformer.layers.1.linear2.bias,0.07625212659608559
211,_orig_mod.transformer.layers.1.norm1.weight,0.014081182454912848
211,_orig_mod.transformer.layers.1.norm1.bias,0.016263664582489054
211,_orig_mod.transformer.layers.1.norm2.weight,0.07194191891559393
211,_orig_mod.transformer.layers.1.norm2.bias,0.04560844799374949
211,_orig_mod.output.weight,0.18991386425813556
211,_orig_mod.output.bias,0.13041037173005215
211,AGGREGATE,0.07006881322049481
212,_orig_mod.pos_encoding,0.013188981161213875
212,_orig_mod.input_proj.weight,0.02848228221806283
212,_orig_mod.input_proj.bias,0.061924239524037826
212,_orig_mod.transformer.layers.0.self_attn.in_proj_weight,0.17166836114143327
212,_orig_mod.transformer.layers.0.self_attn.in_proj_bias,0.243257883330405
212,_orig_mod.transformer.layers.0.self_attn.out_proj.weight,0.09445439901095926
212,_orig_mod.transformer.layers.0.self_attn.out_proj.bias,0.07414107727603264
212,_orig_mod.transformer.layers.0.linear1.weight,0.10648677327031542
212,_orig_mod.transformer.layers.0.linear1.bias,0.09609450574818197
212,_orig_mod.transformer.layers.0.linear2.weight,0.10454683769979208
212,_orig_mod.transformer.layers.0.linear2.bias,0.062398778985933
212,_orig_mod.transformer.layers.0.norm1.weight,0.01801374711666688
212,_orig_mod.transformer.layers.0.norm1.bias,0.047005061640930455
212,_orig_mod.transformer.layers.0.norm2.weight,0.02272509472101961
212,_orig_mod.transformer.layers.0.norm2.bias,0.05512408757506204
212,_orig_mod.transformer.layers.1.self_attn.in_proj_weight,0.10170368172712427
212,_orig_mod.transformer.layers.1.self_attn.in_proj_bias,0.10737031130031506
212,_orig_mod.transformer.layers.1.self_attn.out_proj.weight,0.07741187938645609
212,_orig_mod.transformer.layers.1.self_attn.out_proj.bias,0.04195173984452055
212,_orig_mod.transformer.layers.1.linear1.weight,0.06924017911879268
212,_orig_mod.transformer.layers.1.linear1.bias,0.036774468715040906
212,_orig_mod.transformer.layers.1.linear2.weight,0.07695734238312589
212,_orig_mod.transformer.layers.1.linear2.bias,0.06869629918818006
212,_orig_mod.transformer.layers.1.norm1.weight,0.017932801459175907
212,_orig_mod.transformer.layers.1.norm1.bias,0.030090991800138654
212,_orig_mod.transformer.layers.1.norm2.weight,0.07095405142233564
212,_orig_mod.transformer.layers.1.norm2.bias,0.039953190305916576
212,_orig_mod.output.weight,0.167764653488362
212,_orig_mod.output.bias,0.04158797697414045
212,AGGREGATE,0.08575299843712071
213,_orig_mod.pos_encoding,0.009452663479568453
213,_orig_mod.input_proj.weight,0.02140916640312676
213,_orig_mod.input_proj.bias,0.028984077072577066
213,_orig_mod.transformer.layers.0.self_attn.in_proj_weight,0.08494731754100901
213,_orig_mod.transformer.layers.0.self_attn.in_proj_bias,0.07759739621298058
213,_orig_mod.transformer.layers.0.self_attn.out_proj.weight,0.08713936743936798
213,_orig_mod.transformer.layers.0.self_attn.out_proj.bias,0.08493615515657091
213,_orig_mod.transformer.layers.0.linear1.weight,0.09139718915017707
213,_orig_mod.transformer.layers.0.linear1.bias,0.11670517688523412
